regiao_id,municipio,uf,macrorregiao,latitude,longitude,fornos_detectados,densidade_populacional,pib_per_capita,distancia_centro_urbano_km,indice_pobreza,idh,taxa_informalidade,casos_oit_historicos,cobertura_fiscalizacao,area_desmatada_km2,acesso_educacao,populacao_total,score_risco,categoria_risco,pessoas_em_risco_estimadas
BR-01216,Monte do Carvão,PA,Norte,-2.3001,-51.463,4,15.22,31245.46,266.5,54.35,0.615,46.42,1,33.66,6.78,46.05,63533,82.6,Alto Risco,2222
BR-01217,Vila do Vale,GO,Centro-Oeste,-15.0159,-49.9889,6,20.65,32234.58,231.6,38.61,0.693,45.19,0,46.33,6.67,56.3,86345,68.3,Médio Risco,2188
BR-01218,Rio Verde,PB,Nordeste,-5.9127,-37.3247,1,12.8,28148.32,252.5,42.48,0.717,34.44,0,39.25,0.92,69.65,126503,48.7,Médio Risco,1565
BR-01219,Vila do Forno,PI,Nordeste,-7.665,-44.0691,1,7.8,23251.17,140.5,51.24,0.646,47.5,1,9.5,3.93,58.48,43444,69.6,Médio Risco,1174
BR-01220,Porto do Sertão,AL,Nordeste,-8.5325,-34.0,0,21.6,55718.32,68.9,14.12,0.931,22.9,0,58.76,2.37,87.14,8797,9.9,Baixo Risco,7
BR-01221,Alto Feliz,AC,Norte,-11.2358,-70.8142,0,66.09,40671.86,199.6,18.69,0.855,23.21,1,65.11,5.04,80.43,79482,24.7,Baixo Risco,265
BR-01222,Cruz Feliz,CE,Nordeste,-3.9917,-36.5681,1,55.89,36255.03,107.3,36.15,0.745,44.13,1,48.19,0.69,64.86,81080,44.9,Médio Risco,1033
BR-01223,Rio Limpo,SP,Sudeste,-21.942,-46.8391,0,37.83,39638.54,94.4,36.9,0.81,44.9,1,46.56,5.28,,3399,34.0,Baixo Risco,28
BR-01224,Rio Limpo,PE,Nordeste,-7.502,-40.2971,0,20.82,36036.09,173.3,41.95,0.753,41.18,0,55.62,2.47,54.57,193563,37.7,Baixo Risco,1781
BR-01225,Santo Limpo,BA,Nordeste,-12.428,-42.6323,2,14.2,24842.13,191.9,41.89,0.724,45.66,0,48.91,5.74,53.82,1467,63.0,Médio Risco,33
BR-01226,Bela Feliz,SC,Sul,-28.8319,-51.8867,0,11.94,36405.48,137.5,28.08,0.735,32.04,0,54.36,0.36,81.21,119733,26.1,Baixo Risco,522
BR-01227,Boa Esperança,MG,Sudeste,-20.1973,-44.4918,2,14.1,29479.93,165.8,34.97,0.696,44.57,0,61.04,2.34,73.04,14874,50.7,Médio Risco,232
BR-01228,Santo do Sertão,MG,Sudeste,-19.0969,-44.4644,2,5.87,22929.61,162.6,49.42,0.691,46.77,0,42.23,1.41,67.55,79371,54.3,Médio Risco,1426
BR-01229,Cruz da Serra,SE,Nordeste,-9.7791,-34.0,0,109.31,44429.27,123.9,31.39,0.823,40.77,0,47.64,2.07,74.57,62177,26.7,Baixo Risco,327
BR-01230,Nova do Carvão,AL,Nordeste,-8.6539,-38.3281,0,169.08,35942.44,138.6,33.81,0.723,32.36,0,43.17,4.43,53.5,31370,36.9,Baixo Risco,240
BR-01231,Rio Esperança,CE,Nordeste,-7.1151,-39.2094,3,3.97,34233.6,166.8,33.8,0.727,47.06,0,52.43,2.75,65.9,57749,47.6,Médio Risco,844
BR-01232,Monte do Vale,PR,Sul,-26.2635,-50.6869,0,35.21,35637.94,160.5,39.88,,39.93,0,62.23,2.15,77.49,29494,28.9,Baixo Risco,174
BR-01233,Nova do Vale,CE,Nordeste,-6.2125,-39.5322,2,36.8,40981.38,101.0,29.98,0.745,43.99,1,47.89,2.04,82.66,80213,42.1,Médio Risco,920
BR-01234,Campo do Carvão,PI,Nordeste,-8.2202,-42.5757,1,25.09,22572.45,224.9,45.56,0.624,60.92,0,44.42,0.75,64.59,504635,61.9,Médio Risco,13502
BR-01235,Porto do Carvão,CE,Nordeste,-7.1069,-40.9927,0,12.36,32710.82,119.9,47.86,,53.09,0,44.66,1.17,58.16,6145,42.5,Médio Risco,82
BR-01236,Cruz Grande,AP,Norte,-0.5809,-51.6209,2,69.14,26306.38,226.1,21.49,0.698,51.93,0,67.18,18.08,56.09,1200,54.1,Médio Risco,23
BR-01237,Lago do Carvão,CE,Nordeste,-6.3506,-38.814,1,30.86,30381.22,156.2,46.28,0.566,40.01,0,42.85,1.74,55.05,19544,58.9,Médio Risco,360
BR-01238,Boa do Vale,MS,Centro-Oeste,-20.3892,-54.0814,1,87.37,41915.51,162.8,21.01,0.764,33.59,0,54.28,15.31,76.66,17943,32.9,Baixo Risco,117
BR-01239,Lago Dourado,BA,Nordeste,-14.6128,-40.9017,2,9.26,21937.71,274.8,60.08,0.612,64.54,1,43.1,5.28,63.44,20497,81.4,Alto Risco,887
BR-01240,Alto Grande,AM,Norte,-3.6321,-63.1223,0,5.76,25875.9,201.7,41.19,0.618,53.22,1,52.13,15.9,62.79,10321,64.4,Médio Risco,267
BR-01241,Alto Vermelho,RR,Norte,3.532,-60.0882,2,51.31,38620.55,150.7,21.03,0.827,47.18,0,60.4,7.6,80.09,97787,31.4,Baixo Risco,736
BR-01242,São do Sertão,GO,Centro-Oeste,-17.8025,-49.7602,4,8.33,18847.15,281.3,46.26,0.613,63.75,2,32.09,5.79,59.08,5845,86.4,Alto Risco,276
BR-01243,Porto do Vale,MA,Nordeste,-5.709,-47.0805,2,61.28,22455.39,171.4,44.13,0.71,54.83,0,46.28,2.23,60.26,57726,61.6,Médio Risco,1419
BR-01244,Porto do Sertão,AL,Nordeste,-8.1853,-37.66,0,2.59,29974.83,189.6,44.32,0.736,50.2,0,42.96,4.14,62.78,72990,48.0,Médio Risco,1131
BR-01245,Vila Verde,MA,Nordeste,-6.0056,-45.7475,1,15.99,28978.13,201.9,38.81,0.691,38.51,0,36.96,0.4,61.54,48805,49.9,Médio Risco,673
BR-01246,Alto do Vale,ES,Sudeste,-19.9931,-39.9867,1,17.54,36079.74,126.8,23.04,0.837,31.85,0,65.12,4.83,71.42,60411,24.6,Baixo Risco,239
BR-01247,Vale Dourado,PR,Sul,-23.2611,-52.2197,0,24.01,40553.32,81.4,21.39,0.807,31.04,0,58.65,1.17,89.97,107644,19.1,Baixo Risco,280
BR-01248,Serra do Amparo,CE,Nordeste,-5.6287,-40.84,0,35.28,34447.05,134.8,28.91,0.743,38.48,0,40.12,1.93,58.27,35135,32.9,Baixo Risco,249
BR-01249,Vale Verde,SC,Sul,-25.9037,-52.6135,0,46.51,40544.11,129.9,20.6,0.876,30.3,0,57.77,1.73,88.4,21309,15.6,Baixo Risco,39
BR-01250,Boa Feliz,SE,Nordeste,-9.9694,-39.7616,3,46.5,31430.12,182.3,40.75,0.694,49.74,1,60.07,2.18,51.15,60353,61.7,Médio Risco,1388
BR-01251,Cruz das Flores,AP,Norte,0.93,-52.0989,0,50.31,35719.86,248.1,44.14,0.686,60.32,1,57.55,2.69,58.59,69596,55.2,Médio Risco,1539
BR-01252,Santa do Forno,AM,Norte,-2.7984,-67.1575,2,27.46,50224.98,195.8,16.81,0.797,41.55,1,71.54,6.67,85.82,99918,38.3,Baixo Risco,949
BR-01253,Vila do Vale,AM,Norte,-3.0214,-66.5007,0,244.83,50141.27,214.3,34.81,0.831,36.63,0,60.74,10.25,74.32,3864,29.4,Baixo Risco,22
BR-01254,Serra Verde,PE,Nordeste,-6.9508,-38.4115,0,88.91,19808.74,176.7,50.19,0.555,58.16,0,48.85,0.47,50.27,26123,63.9,Médio Risco,711
BR-01255,Nova do Sertão,AM,Norte,-4.2377,-66.9703,0,19.15,30498.74,206.0,42.82,,46.65,0,52.7,2.5,70.8,8676,44.1,Médio Risco,112
BR-01256,Vila do Amparo,RR,Norte,2.1077,-60.8683,2,22.03,,260.2,40.62,0.722,45.4,0,40.09,14.91,66.5,66251,59.4,Médio Risco,1347
BR-01257,Boa do Vale,RN,Nordeste,-5.8961,-35.5537,1,15.65,24946.21,193.5,50.33,0.639,51.06,0,34.46,4.36,57.1,81502,66.7,Médio Risco,2163
BR-01258,Cruz do Sertão,RO,Norte,-9.8442,-64.1092,1,36.14,37405.45,162.3,52.2,0.751,44.5,0,44.31,9.28,61.41,23318,50.3,Médio Risco,358
BR-01259,Vale do Vale,PA,Norte,-5.2253,-53.0918,3,7.68,25217.54,248.9,48.53,0.674,59.38,1,51.53,5.04,54.67,13206,75.7,Alto Risco,478
BR-01260,Santo Vermelho,TO,Norte,-8.7462,-47.5476,4,9.03,31230.35,265.1,45.13,0.574,56.64,2,47.58,15.69,49.81,69300,84.1,Alto Risco,2871
BR-01261,Vale do Amparo,AL,Nordeste,-8.9671,-37.8196,0,2.29,28812.16,193.6,41.87,0.699,50.3,0,28.49,1.01,71.25,27818,48.7,Médio Risco,442
BR-01262,Santo do Sertão,MT,Centro-Oeste,-14.4837,-56.5158,11,11.41,22070.49,355.4,70.22,,56.8,1,,9.02,44.21,195455,93.6,Alto Risco,9628
BR-01263,Bela do Carvão,GO,Centro-Oeste,-14.2884,-48.1849,4,65.52,26586.95,368.6,55.32,,52.5,0,40.73,2.8,57.74,301399,74.0,Alto Risco,9634
BR-01264,Boa do Amparo,SE,Nordeste,-7.4423,-36.2121,0,22.76,34820.4,58.6,30.76,0.748,46.69,0,51.07,1.85,64.67,114793,29.2,Baixo Risco,764
BR-01265,Santa do Amparo,PB,Nordeste,-5.8774,-35.8778,0,20.23,26516.52,190.0,41.1,0.653,48.77,1,38.79,1.07,72.06,43951,52.6,Médio Risco,773
BR-01266,Campo Grande,RO,Norte,-8.8322,-62.0441,1,36.07,29053.98,220.9,32.76,0.742,34.49,0,66.67,12.5,58.54,321891,46.2,Médio Risco,3663
BR-01267,Nova do Cedro,BA,Nordeste,-12.8405,-44.4682,1,8.33,36186.42,169.3,51.82,0.677,58.93,0,44.4,3.39,,44396,57.5,Médio Risco,1030
BR-01268,Lago da Serra,TO,Norte,-12.4961,-46.4046,2,26.71,38317.81,247.0,29.49,0.743,51.68,1,,4.5,65.91,18052,56.1,Médio Risco,366
BR-01269,Alto Azul,MG,Sudeste,-20.6818,-43.8311,3,54.68,26652.64,183.0,33.25,0.642,36.71,0,46.04,5.78,50.06,14127,60.1,Médio Risco,255
BR-01270,Alto do Cedro,MG,Sudeste,-17.7429,-42.9649,0,27.42,30453.78,186.4,63.66,0.621,64.45,0,29.36,1.23,48.88,13638,65.8,Médio Risco,420
BR-01271,São Grande,TO,Norte,-10.9988,-47.758,0,63.85,28033.07,245.4,43.38,0.675,46.35,0,48.42,7.38,65.66,32599,55.2,Médio Risco,598
BR-01272,Bela Esperança,MT,Centro-Oeste,-13.9204,-55.3515,3,63.48,9791.04,322.2,59.62,0.537,61.35,0,42.15,5.89,42.54,58622,89.3,Alto Risco,2834
BR-01273,Bela do Norte,MT,Centro-Oeste,-12.7278,-55.8054,5,47.76,37282.12,255.4,38.94,0.684,54.72,1,61.99,13.46,66.55,5603,74.9,Alto Risco,188
BR-01274,Rio da Mata,PB,Nordeste,-6.4182,-36.206,3,10.79,21194.78,188.1,48.84,0.626,62.98,0,32.73,4.1,71.17,18748,72.9,Alto Risco,668
BR-01275,Lago Limpo,AM,Norte,-5.5039,-65.5364,0,21.64,40264.31,175.8,19.74,0.788,44.78,0,46.02,17.67,76.88,42876,31.8,Baixo Risco,318
BR-01276,Santo Feliz,GO,Centro-Oeste,-16.6084,-48.645,5,156.79,29919.58,354.0,39.36,0.694,51.8,1,45.21,8.48,50.47,73463,79.1,Alto Risco,2588
BR-01277,São do Norte,CE,Nordeste,-3.0862,-41.751,0,40.81,42162.57,133.6,30.73,0.797,29.14,1,68.44,0.18,68.53,31812,26.4,Baixo Risco,134
BR-01278,Santo Grande,AP,Norte,-0.0954,-52.5282,1,26.85,32534.5,284.9,31.53,0.742,36.52,0,47.16,5.69,57.92,44607,52.5,Médio Risco,645
BR-01279,Santa do Forno,SC,Sul,-26.2323,-48.0872,0,11.6,39645.87,120.0,32.68,0.68,48.41,0,60.33,7.17,67.74,6987,37.8,Baixo Risco,72
BR-01280,Vila Esperança,PR,Sul,-25.5686,-52.4265,0,28.69,45213.14,117.0,25.1,0.831,45.93,0,48.93,1.41,78.24,10512,21.6,Baixo Risco,43
BR-01281,Rio do Vale,MA,Nordeste,-4.6559,-45.7742,1,55.49,32315.1,146.4,33.28,0.753,37.03,0,48.48,0.45,71.82,30452,40.2,Médio Risco,290
BR-01282,Bela Limpo,MT,Centro-Oeste,-11.1037,-56.6556,5,30.48,42012.46,132.7,26.4,0.824,36.57,0,39.07,9.05,86.95,62205,42.3,Médio Risco,638
BR-01283,Boa Vermelho,MS,Centro-Oeste,-19.4722,-54.0698,1,15.57,27261.71,202.0,30.99,0.763,40.31,1,50.55,10.76,67.8,43876,50.2,Médio Risco,630
BR-01284,Vila Feliz,PE,Nordeste,-7.1072,-38.8908,0,26.01,54372.5,65.1,11.19,0.85,28.35,0,46.68,0.95,74.1,11373,14.7,Baixo Risco,18
BR-01285,Cruz do Vale,SE,Nordeste,-12.1822,-37.7099,0,84.16,26789.24,130.8,39.07,0.734,52.72,0,62.62,1.78,,24448,39.0,Baixo Risco,281
BR-01286,Monte Limpo,SE,Nordeste,-9.0109,-36.2616,0,63.63,,65.5,23.52,0.804,36.51,0,77.06,0.9,87.91,217466,16.6,Baixo Risco,498
BR-01287,Campo Dourado,MT,Centro-Oeste,-13.8338,-56.3983,6,32.36,14746.18,292.9,45.67,,56.06,0,36.72,13.98,53.09,64882,83.1,Alto Risco,2617
BR-01288,Porto do Forno,MA,Nordeste,-5.0566,-44.3359,2,36.92,27095.84,215.3,42.43,0.632,66.86,3,33.3,2.41,61.18,26818,77.2,Alto Risco,1095
BR-01289,Alto Dourado,MS,Centro-Oeste,-20.1485,-53.3889,2,5.27,17317.28,315.5,57.31,0.59,51.71,0,33.86,3.92,50.84,9115,78.9,Alto Risco,319
BR-01290,Vila do Cedro,PB,Nordeste,-6.6008,-35.2431,3,28.0,23586.3,146.7,44.99,0.651,56.61,0,58.14,2.5,55.93,13471,60.8,Médio Risco,332
BR-01291,Campo do Sertão,MG,Sudeste,-17.6283,-44.1832,2,73.23,38879.97,118.8,26.08,0.705,38.5,0,54.13,1.22,51.46,33131,41.0,Médio Risco,334
BR-01292,Boa do Forno,PI,Nordeste,-8.9013,-38.1922,3,14.6,22440.96,198.4,58.06,0.595,56.59,0,46.08,8.93,55.36,46394,74.6,Alto Risco,1585
BR-01293,Vale Feliz,PB,Nordeste,-9.1698,-35.2437,2,74.43,35312.8,84.0,25.98,0.761,42.41,0,,4.12,77.53,66633,35.3,Baixo Risco,563
BR-01294,Serra da Serra,GO,Centro-Oeste,-14.7587,-49.4052,0,48.8,37383.62,222.1,33.23,0.816,46.86,0,47.96,6.02,81.89,53369,39.2,Baixo Risco,570
BR-01295,Serra Dourado,MA,Nordeste,-5.1598,-46.6663,2,46.22,30062.79,246.2,45.76,0.743,53.21,2,38.01,2.81,49.54,20686,74.8,Alto Risco,679
BR-01296,Alto do Vale,MT,Centro-Oeste,-11.0309,-55.5559,8,19.87,25687.86,272.2,51.83,0.644,55.29,0,17.88,20.79,52.8,17346,86.7,Alto Risco,741
BR-01297,Lago do Forno,AP,Norte,1.3474,-49.7731,0,60.94,27371.13,238.0,46.05,0.701,43.98,0,70.11,6.37,67.47,424529,42.3,Médio Risco,4907
BR-01298,Rio do Sertão,BA,Nordeste,-14.9272,-39.3067,2,4.48,18798.36,192.3,56.02,0.634,49.24,0,37.76,5.0,53.1,16390,75.2,Alto Risco,514
BR-01299,São Esperança,RJ,Sudeste,-20.8974,-40.5903,1,29.85,41289.02,105.3,38.54,0.803,44.51,0,64.65,6.41,73.66,6538,32.9,Baixo Risco,51
BR-01300,Vale do Sertão,MT,Centro-Oeste,-13.1585,-54.3207,3,46.51,30793.22,261.3,46.21,0.648,51.94,0,40.66,5.35,61.07,4237,70.8,Alto Risco,125
BR-01301,Bela do Norte,CE,Nordeste,-4.7212,-41.2879,3,31.51,24910.86,146.0,45.17,0.647,51.88,0,32.31,8.7,63.68,21131,69.2,Médio Risco,602
BR-01302,Monte Limpo,PB,Nordeste,-8.1864,-36.038,0,104.33,50553.92,61.3,11.12,0.856,31.7,0,79.29,4.98,87.65,106402,13.3,Baixo Risco,157
BR-01303,Rio Esperança,RN,Nordeste,-3.508,-38.328,1,20.05,25770.82,112.2,40.81,0.721,47.42,0,36.16,2.84,70.82,15996,44.1,Médio Risco,208
BR-01304,São da Mata,ES,Sudeste,-20.4172,-42.4225,1,20.68,54350.08,87.0,19.17,0.812,39.4,0,70.85,1.16,78.41,208333,19.3,Baixo Risco,638
BR-01305,Serra do Amparo,RO,Norte,-11.3024,-63.0052,3,3.94,26777.73,315.4,57.74,0.606,62.02,1,42.84,10.52,53.65,32562,84.2,Alto Risco,1445
BR-01306,Monte Azul,SE,Nordeste,-10.4196,-36.7175,1,20.73,30810.02,163.8,31.81,0.775,52.43,0,54.54,1.7,66.92,131524,38.5,Baixo Risco,1477
BR-01307,Boa da Serra,PR,Sul,-26.4191,-50.2853,0,60.71,45722.27,134.4,21.43,0.875,33.24,1,,0.87,80.4,12744,21.8,Baixo Risco,43
BR-01308,Lago Dourado,PI,Nordeste,-7.2573,-42.034,0,62.38,36560.49,101.9,32.64,0.832,49.18,1,55.97,2.99,62.0,12994,37.3,Baixo Risco,133
BR-01309,Monte do Carvão,AL,Nordeste,-7.3633,-36.0758,0,5.95,32191.29,193.1,48.19,0.655,44.7,0,39.14,1.0,63.86,36820,48.7,Médio Risco,539
BR-01310,Santo Vermelho,SE,Nordeste,-11.2566,-38.8285,0,96.05,38999.43,83.5,29.56,0.873,37.57,0,65.48,1.47,77.55,60066,19.3,Baixo Risco,178
BR-01311,Bela do Sertão,MT,Centro-Oeste,-12.0868,-55.567,6,9.1,25647.43,268.2,46.23,0.65,55.99,1,52.82,5.83,62.59,26273,79.1,Alto Risco,978
BR-01312,Vila Azul,SE,Nordeste,-14.4192,-39.56,2,21.67,24988.75,218.2,30.3,0.639,52.94,0,48.19,0.76,64.32,47362,57.8,Médio Risco,1026
BR-01313,Bela Vermelho,PB,Nordeste,-7.3345,-39.5247,0,16.39,41763.51,144.3,21.94,0.778,37.95,0,51.86,3.32,75.91,68570,28.3,Baixo Risco,378
BR-01314,Vila Azul,AC,Norte,-9.2083,-69.5131,0,56.1,50659.13,216.2,5.06,0.843,22.45,0,88.37,4.44,95.29,5566,12.1,Baixo Risco,6
BR-01315,Santo da Serra,AL,Nordeste,-10.7659,-37.8744,1,31.01,38484.4,111.0,37.68,0.768,39.62,2,43.97,5.66,68.75,21457,48.9,Médio Risco,292
BR-01316,Campo Vermelho,PI,Nordeste,-6.206,-41.5085,0,51.97,36488.04,140.7,40.57,0.739,39.07,0,,1.74,60.05,17183,38.3,Baixo Risco,157
BR-01317,Boa Dourado,PB,Nordeste,-7.7367,-35.1683,0,184.81,36337.46,92.8,36.49,0.777,51.64,0,56.74,1.41,72.85,18258,28.7,Baixo Risco,127
BR-01318,Rio do Forno,AC,Norte,-9.0185,-71.417,2,30.65,25687.17,276.2,45.53,0.608,59.55,0,37.31,4.17,68.81,54644,71.2,Alto Risco,1799
BR-01319,Lago Limpo,RN,Nordeste,-6.3381,-35.7636,1,16.22,51599.78,136.8,28.39,0.794,34.73,0,66.72,2.03,64.72,17484,30.6,Baixo Risco,103
BR-01320,Boa do Vale,RR,Norte,-0.6335,-62.3256,1,35.31,33909.49,260.3,44.75,0.659,43.65,0,49.42,8.37,64.16,2680,55.9,Médio Risco,48
BR-01321,Porto do Cedro,MG,Sudeste,-19.6848,-46.9642,2,146.16,23940.39,175.5,57.48,0.682,48.17,0,40.64,4.64,64.48,24449,65.0,Médio Risco,598
BR-01322,Alto do Forno,MG,Sudeste,-16.7545,-44.2074,4,65.38,43019.03,78.0,33.45,0.84,29.45,0,69.54,1.82,64.48,8686,33.9,Baixo Risco,55
BR-01323,Santo do Sertão,AC,Norte,-11.7239,-71.2092,1,65.57,19353.8,244.6,43.15,0.693,44.18,0,54.79,38.61,69.32,61109,60.2,Médio Risco,1246
BR-01324,Cruz do Cedro,RS,Sul,-30.7728,-53.8161,0,5.38,40590.79,139.3,38.37,0.683,51.55,0,71.32,3.04,72.61,89960,33.2,Baixo Risco,787
BR-01325,Vale do Forno,MA,Nordeste,-5.9796,-42.6745,0,39.79,40070.03,100.3,43.27,0.745,36.1,0,55.75,0.94,67.6,2168,30.6,Baixo Risco,13
BR-01326,São do Vale,SC,Sul,-25.0089,-53.0862,1,20.0,32035.96,80.9,35.47,0.693,60.27,0,45.66,0.9,63.26,12484,44.6,Médio Risco,196
BR-01327,Boa Dourado,MA,Nordeste,-4.344,-44.904,2,10.33,17202.46,176.1,47.76,0.586,48.04,0,,4.01,51.0,51109,71.5,Alto Risco,1453
BR-01328,Porto do Norte,PB,Nordeste,-8.06,-38.1127,0,31.65,37901.69,56.2,24.98,0.845,25.46,0,39.08,0.79,76.35,5647,17.8,Baixo Risco,12
BR-01329,Vila do Vale,ES,Sudeste,-17.3637,-39.0684,0,31.43,40126.76,102.9,27.16,0.707,52.91,0,55.33,3.23,69.51,87407,33.1,Baixo Risco,776
BR-01330,Nova do Cedro,BA,Nordeste,-13.9967,-41.2822,2,9.34,17369.94,213.5,57.31,0.618,70.43,0,41.0,6.08,43.73,121984,79.9,Alto Risco,5478
BR-01331,Vale Verde,RS,Sul,-28.2873,-52.6689,0,40.04,48156.72,94.6,17.76,0.843,33.02,0,,3.66,77.48,26835,17.0,Baixo Risco,60
BR-01332,Boa do Carvão,MG,Sudeste,-20.0024,-45.7028,0,18.18,27238.23,162.0,53.18,0.657,54.86,0,44.8,1.24,66.45,12489,54.5,Médio Risco,253
BR-01333,Lago Vermelho,PA,Norte,-2.2874,-53.5518,3,57.83,43407.1,285.7,35.45,0.74,43.27,2,62.28,13.73,63.94,1829,62.7,Médio Risco,39
BR-01334,Alto do Vale,TO,Norte,-10.7386,-47.0018,4,26.55,27731.34,225.5,56.77,0.676,54.07,0,50.92,10.9,44.75,90901,76.0,Alto Risco,3097
BR-01335,Rio Grande,TO,Norte,-11.6099,-45.8209,2,41.23,42226.0,253.7,23.03,0.771,31.84,1,68.67,4.08,80.29,401584,42.2,Médio Risco,3766
BR-01336,Rio do Forno,RR,Norte,1.746,-60.7276,0,96.92,38140.72,155.4,30.97,0.852,13.04,0,72.66,4.75,83.29,310073,19.5,Baixo Risco,547
BR-01337,Alto Azul,BA,Nordeste,-12.5717,-42.9564,2,34.42,16875.33,180.2,42.33,0.627,50.04,0,34.69,3.91,50.82,25752,70.9,Alto Risco,743
BR-01338,Serra da Mata,PR,Sul,-25.5826,-51.0755,0,28.24,36416.19,151.2,25.42,0.713,53.48,0,35.21,1.16,71.25,8385,40.3,Médio Risco,103
BR-01339,Campo Feliz,SC,Sul,-26.6745,-47.5515,1,4.1,49988.13,84.4,20.88,0.779,47.4,0,72.57,2.24,81.23,93623,23.3,Baixo Risco,439
BR-01340,Monte Dourado,MT,Centro-Oeste,-13.4562,-55.2766,7,32.19,31367.58,260.2,60.98,0.57,55.2,0,,28.9,48.55,28041,84.6,Alto Risco,1151
BR-01341,Santo da Mata,AP,Norte,2.2785,-49.7234,0,11.5,37723.19,271.8,33.58,0.788,33.75,0,57.78,14.21,75.94,59734,36.1,Baixo Risco,452
BR-01342,Monte Dourado,RO,Norte,-10.2109,-64.3765,4,21.48,27080.69,172.5,41.36,0.691,50.81,1,39.98,8.27,55.43,47975,69.2,Médio Risco,1346
BR-01343,Monte Esperança,MG,Sudeste,-18.1853,-44.4389,1,32.18,,171.4,40.87,0.706,54.15,0,52.15,2.94,57.36,36911,59.4,Médio Risco,849
BR-01344,Alto do Sertão,PB,Nordeste,-7.8979,-35.8526,0,99.37,39163.01,153.5,28.64,0.706,48.36,1,49.58,1.38,52.4,118853,40.2,Médio Risco,1351
BR-01345,Porto do Vale,TO,Norte,-9.9578,-47.7437,2,150.37,28118.56,295.1,48.7,0.719,30.44,1,46.75,5.08,71.26,124503,66.6,Médio Risco,2359
BR-01346,Rio da Mata,PR,Sul,-24.1196,-52.6229,0,12.04,55657.84,104.1,34.09,0.795,60.24,0,58.72,0.55,74.0,17097,25.4,Baixo Risco,109
BR-01347,Vale do Amparo,MS,Centro-Oeste,-17.6235,-55.6733,4,6.27,26380.62,342.8,51.02,0.658,56.85,0,50.14,9.48,66.79,10364,74.2,Alto Risco,352
BR-01348,Porto Grande,MA,Nordeste,-4.1048,-44.0564,3,27.71,34094.31,227.3,53.49,0.639,54.05,1,27.83,4.58,57.51,1445,79.5,Alto Risco,53
BR-01349,Cruz da Serra,MT,Centro-Oeste,-11.2736,-53.7518,1,27.95,31144.03,179.6,30.42,0.662,46.57,0,47.9,7.72,,21318,45.4,Médio Risco,287
BR-01350,Serra Limpo,AM,Norte,0.8539,-62.983,0,7.75,29014.26,179.2,30.29,0.71,51.76,0,44.57,3.55,67.0,8378,43.0,Médio Risco,111
BR-01351,Vila do Vale,RO,Norte,-10.1077,-60.8145,5,22.18,29724.79,265.2,47.6,0.677,53.9,1,38.08,8.42,62.97,55492,78.5,Alto Risco,1987
BR-01352,Campo Grande,RR,Norte,2.7285,-61.2115,0,51.24,41761.1,172.2,30.82,0.765,41.74,0,63.59,19.47,64.89,21594,30.0,Baixo Risco,139
BR-01353,Campo do Carvão,ES,Sudeste,-18.2044,-40.7757,4,5.94,23107.09,216.8,46.92,0.627,57.97,1,30.02,5.37,46.78,24729,80.8,Alto Risco,977
BR-01354,Santa das Flores,GO,Centro-Oeste,-17.3926,-47.9686,4,7.84,30193.68,253.2,41.42,0.636,52.21,0,49.09,8.2,56.43,90668,69.7,Médio Risco,2623
BR-01355,Vale Esperança,SC,Sul,-28.0715,-49.9517,0,15.44,43749.52,81.9,36.49,0.741,42.14,0,58.68,9.96,69.01,53991,29.2,Baixo Risco,335
BR-01356,Campo do Cedro,AC,Norte,-9.4786,-71.9254,1,18.52,32200.68,220.0,46.72,0.685,54.87,0,30.21,68.32,71.03,28400,69.3,Médio Risco,843
BR-01357,Campo do Forno,PA,Norte,-2.8833,-53.9271,2,58.25,39148.53,235.7,34.37,0.754,42.17,0,69.52,4.42,75.86,270501,45.5,Médio Risco,3416
BR-01358,Nova das Flores,MG,Sudeste,-18.3438,-43.6913,2,16.78,23988.12,99.9,39.37,0.653,51.17,0,48.63,1.93,56.82,82676,55.0,Médio Risco,1614
BR-01359,Santo do Amparo,PI,Nordeste,-7.5265,-42.9782,1,26.04,31883.1,195.7,41.2,0.704,56.48,0,52.31,3.9,62.86,19539,53.9,Médio Risco,396
BR-01360,Monte do Amparo,BA,Nordeste,-11.4376,-41.737,0,199.26,26633.75,227.9,40.33,0.673,42.07,0,49.9,1.22,57.76,20660,52.4,Médio Risco,327
BR-01361,Nova Azul,PI,Nordeste,-6.5116,-41.2285,2,9.15,21469.61,154.3,41.15,0.705,42.56,0,60.53,4.54,62.56,88034,54.6,Médio Risco,1498
BR-01362,Nova Feliz,MT,Centro-Oeste,-12.8664,-54.3573,7,9.41,20176.91,251.9,41.28,0.565,59.86,0,34.82,10.38,50.91,42343,82.7,Alto Risco,1778
BR-01363,Santo do Cedro,PE,Nordeste,-9.318,-35.9982,2,47.98,31302.14,180.9,31.34,0.688,42.1,0,53.73,3.04,64.66,8091,48.3,Médio Risco,112
BR-01364,Bela do Vale,AL,Nordeste,-8.0306,-39.5242,0,59.17,21105.49,164.5,44.11,0.688,48.64,0,46.41,1.55,49.33,100548,47.8,Médio Risco,1514
BR-01365,Santa Feliz,MG,Sudeste,-17.0166,-44.0252,1,33.43,26017.28,128.1,60.17,0.583,60.33,0,40.09,1.3,44.12,158188,67.2,Médio Risco,4793
